DAM_ID,Project name,Continent,Country,Main_river,Major Basin,Capacity (MW),LAT_cleaned,Lon_Cleaned,Stage,Start,End,Reference 1,Reference 2,Reference 3
3190,"Nam Ngum, Lower Dam",Asia,Lao PDR,Lancang (Mekong),Mekong,90,18.13294583,103.0087208,P,,2018,Mekong river commision,,
3191,Nam Pay,Asia,Lao PDR,Lancang (Mekong),Mekong,62,19.11458333,102.7520833,P,,2019,Mekong river commision,,
3192,Nam Mang 1,Asia,Lao PDR,Lancang (Mekong),Mekong,51,18.522667,103.19375,P,,2019,Mekong river commision,,
3193,Nam Pouy,Asia,Lao PDR,Lancang (Mekong),Mekong,43.73,18.95272633,101.7514403,P,,2019,Mekong river commision,,
3194,Nam Poun,Asia,Lao PDR,Lancang (Mekong),Mekong,84.87,18.462452,101.46875,P,,2019,Mekong river commision,,
3195,Nam Ngao,Asia,Lao PDR,Lancang (Mekong),Mekong,20,20.15432583,101.6623408,P,,2019,Mekong river commision,,
3196,Nam Chian,Asia,Lao PDR,Lancang (Mekong),Mekong,148,19.160127,103.54375,P,,2019,Mekong river commision,,
3197,Nam Ngieu,Asia,Lao PDR,Lancang (Mekong),Mekong,30.4,19.19354117,103.5602078,P,,2020,Mekong river commision,,
3198,Nam Pot,Asia,Lao PDR,Lancang (Mekong),Mekong,22,19.12842817,103.2674052,P,,2018,Mekong river commision,,
3199,Nam San 3B,Asia,Lao PDR,Lancang (Mekong),Mekong,38,19.08541667,103.61239,P,,2020,Mekong river commision,,
3200,Nam San 2,Asia,Lao PDR,Lancang (Mekong),Mekong,60,18.7831175,103.8206175,P,,2020,Mekong river commision,,
3201,Nam Pok,Asia,Lao PDR,Lancang (Mekong),Mekong,2.6,21.379956,102.31875,P,,2020,Mekong river commision,,
3202,Nam Hinboun 1,Asia,Lao PDR,Lancang (Mekong),Mekong,45,17.83746383,104.5167028,P,,,Mekong river commision,,
3203,Nam Hinboun 2,Asia,Lao PDR,Lancang (Mekong),Mekong,13,18.14166667,104.6458333,P,,2019,Mekong river commision,,
3204,Xe Bang Fai,Asia,Lao PDR,Lancang (Mekong),Mekong,10,17.237623,105.100123,P,,2019,Mekong river commision,,
3205,Xe Neua,Asia,Lao PDR,Lancang (Mekong),Mekong,60,17.338206,105.90625,P,,2020,Mekong river commision,,
3206,Nam Theun 4,Asia,Lao PDR,Lancang (Mekong),Mekong,30,18.67345967,104.7723737,P,,2020,Mekong river commision,,
3207,Nam Mouan,Asia,Lao PDR,Lancang (Mekong),Mekong,110,18.76309033,104.2660763,P,,2020,Mekong river commision,,
3208,Xe Bang Hieng 2,Asia,Lao PDR,Lancang (Mekong),Mekong,16,16.848577,106.3020833,P,,2020,Mekong river commision,,
3209,Xedon 2,Asia,Lao PDR,Lancang (Mekong),Mekong,54,15.71099083,106.0693242,P,,2021,Mekong river commision,,
3210,Xe Set 3,Asia,Lao PDR,Lancang (Mekong),Mekong,20,15.40208333,106.275984,P,,2020,Mekong river commision,,
3211,Xe Bang Nouan,Asia,Lao PDR,Lancang (Mekong),Mekong,18,15.88047083,105.9513042,P,,2021,Mekong river commision,,
3212,Xe Lanong 1,Asia,Lao PDR,Lancang (Mekong),Mekong,30,16.25625,106.571582,P,,2021,Mekong river commision,,
3213,Xe Lanong 2,Asia,Lao PDR,Lancang (Mekong),Mekong,20,16.0353945,106.6771055,P,,2018,Mekong river commision,,
3214,Xe Nam Noy 5,Asia,Lao PDR,Lancang (Mekong),Mekong,20,15.16298,106.66875,P,,2022,Mekong river commision,,
3215,Houay Lamphan,Asia,Lao PDR,Lancang (Mekong),Mekong,60,15.359846,106.4979167,P,,2018,Mekong river commision,,
3216,Nam Kong 2,Asia,Lao PDR,Lancang (Mekong),Mekong,74,14.4926395,106.8551395,P,,2021,Mekong river commision,,
3217,Xe Xou,Asia,Lao PDR,Lancang (Mekong),Mekong,63.39,14.70960267,107.1762693,P,,2022,Mekong river commision,,
3218,Duc Xuyen,Asia,Vietnam,Lancang (Mekong),Mekong,49,12.14372283,108.1020562,P,,,Mekong river commision,,
3219,Siempre Viva,North America,Nicaragua,Southern Central America,Southern Central America,1,13.98404279,-84.69929054,P,,,Gov Nicaragua,,
3220,Barriles,North America,Panama,Southern Central America,Southern Central America,1,8.802083333,-82.68666526,P,,,Government of Panama,,
3221,Terra 5,North America,Panama,Southern Central America,Southern Central America,1,8.5032733,-82.64910663,P,,,Government of Panama,,
3222,Shah Wa Arus,Asia,Afghanistan,Indus Basin,Indus,1.2,34.68912367,69.01829033,U,,,Republic of Afghanistan,,
3223,Santa Fe,North America,Panama,Southern Central America,Southern Central America,1.3,8.527083333,-81.07896114,P,,,Government of Panama,,
3224,Mujila Falls Mini,Africa,Zambia,Zambezi Basin,Zambezi,1.4,-11.51458333,24.773437,U,2012,2015,http://cdm.unfccc.int/search?q=Mujila+Falls+Mini,,
3225,Kuran Wa Murjan,Asia,Afghanistan,Amu Darya,Amu Darya,1.5,37.35710553,70.46543887,P,,,http://arbm-mew.gov.af/renewable-energy/,,
3226,Mein Hydro,Africa,Liberia,West Coast,"Africa, West Coast 2",1.5,6.98125,-9.522916667,P,,,http://www.ecowrex.org/eg/mein-hydro,,
3227,Acla I,North America,Panama,Southern Central America,Southern Central America,1.5,8.7,-82.40208333,P,,,Government of Panama,,
3228,Wawule,North America,Nicaragua,Southern Central America,Southern Central America,1.7,12.88445555,-85.70112222,P,,,Gov Nicaragua,,
3229,Salto Grande,North America,Nicaragua,Southern Central America,Southern Central America,1.8,14.06363162,-84.62196495,P,,,Ministerio de Energia y Minas Republica de Nicaragua,,
3230,Kraljuscica 3,Europe,Bosnia and Herzegovina,West Adriatic Sea / Black Sea / Greece Coast,Adriatic Sea - Greece - Black Sea Coast,1.89,43.71380933,17.92214267,U,2011,2014,http://cdm.unfccc.int/search?q=Kraljuscica+3,,
3231,Cotito,North America,Panama,Southern Central America,Southern Central America,2,8.808581713,-82.73958333,P,,,Government of Panama,,
3232,India Vieja,North America,Panama,Southern Central America,Southern Central America,2,8.757632888,-82.35625,P,,,Government of Panama,,
3233,Bugaba I,North America,Panama,Southern Central America,Southern Central America,2,8.529888381,-82.66322171,U,,,Government of Panama,,
3234,Benca,Europe,Albania,West Adriatic Sea / Black Sea / Greece Coast,Adriatic Sea - Greece - Black Sea Coast,2.07,40.25616583,20.00199917,P,2014,,http://cdm.unfccc.int/Projects/Validation/DB/SQZ50BBN7P39UZFJBQN80C5PQ2ERCM/view.html,,
3235,Yamgan,Asia,Afghanistan,Amu Darya,Amu Darya,2.5,36.23125,70.4375,P,,,http://arbm-mew.gov.af/renewable-energy/,,
3236,La Merced De Jondachi,South America,Ecuador,Amazon Basin,Amazon,2.5,-0.74765,-77.78958333,U,2012,2014,"http://www.google.de/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCwQFjAA&url=http%3A%2F%2Fcdm.unfccc.int%2FUserManagement%2FFileStorage%2F5T1DM70JISV9OUAQ86LW34ZG2CXFKR&ei=N3eLUoniE4LYtAbe9oHYCg&usg=AFQjCNHjX1YOHiwxMwKovj2wvlU969VFjQ&bvm=bv.56643336,d.Yms",,
3237,Khau Chu 1,Asia,Vietnam,Hong Basin,Hong (Red River),2.5,21.46875,104.3579104,U,2012,2015,http://cdm.unfccc.int/s/DB/RWTUV1352710807.22/view,,
3238,Khau Chu 2,Asia,Vietnam,Hong Basin,Hong (Red River),2.5,21.46875,104.3479167,U,2012,2015,http://cdm.unfccc.int/s/DB/RWTUV1352710807.22/view,,
3239,La Herradura,North America,Panama,Southern Central America,Southern Central America,2.5,8.612482505,-82.59168416,P,,,Government of Panama,,
3240,Chathankottunada Stage-Ii,Asia,India,India West Coast,India West Coast,3,11.68125,75.78541667,U,,2015,http://cdm.unfccc.int/s/Validation/DB/YA4610MGVAU3Y00FGOHT8A7JT61EZ6/view.html,,
3241,Chathankottunada Stage-Ii (2Nd Dam),Asia,India,India West Coast,India West Coast,3,11.68955599,75.79788932,U,,,http://cdm.unfccc.int/s/Validation/DB/YA4610MGVAU3Y00FGOHT8A7JT61EZ6/view.html,,
3242,Beedalli,Asia,India,India West Coast,India West Coast,3,12.687234,75.72291667,U,,2014,http://cdm.unfccc.int/Projects/Validation/DB/L3L1JUKM8D0BPUTEMVC3XL0L8GQ738/view.html,,
3243,Sao Va,Asia,Vietnam,Song Ca Basin,"Viet Nam, Coast",3,19.62479617,104.7460372,U,2012,2014,http://cdm.unfccc.int/s/Validation/DB/O6GZKY8EDZITQVAEFPDL6C1ILQW47N/view.html,,
3244,Abhainn Chia-Aig,Europe,United Kingdom,Scotland Coast,Scotland,3,56.95703517,-5.001298167,U,2013,2015,https://www.rwe.com/web/cms/en/403250/rwe-innogy/sites/-power-station/united-kingdom/sites-under-construction/site-statistics/,,
3245,Bugaba Ii,North America,Panama,Southern Central America,Southern Central America,3,8.403688332,-82.570355,P,,,Government of Panama,,
3246,La Palma,North America,Panama,Southern Central America,Southern Central America,3,8.279226547,-80.85208333,P,,,Government of Panama,,
3247,Nam Cau 2,Asia,Vietnam,Hong Basin,Hong (Red River),3.15,22.4137265,102.8112735,U,,2014,http://cdm.unfccc.int/s/DB/KEMCO1342584452.49/view,,
3248,Youyang Xishakou,Asia,China,Yangtze Basin,Yangtze,3.2,29.15292117,108.8570878,U,2012,2014,http://cdm.unfccc.int/s/DB/RINA1341556626.05/view,,
3249,El Cope,North America,Panama,Southern Central America,Southern Central America,3.2,8.598135,-80.635635,P,,,Government of Panama,,
3250,Panoth,Asia,India,India West Coast,India West Coast,3.25,11.77708333,75.78019,U,2010,2014,http://cdm.unfccc.int/s/Validation/DB/SPUC8QQ81KXBDXMM37EZGU2YYJH6D9/view.html,,
3251,Valuk,Asia,India,India West Coast,India West Coast,3.25,11.77291667,75.77291667,U,2010,2014,http://cdm.unfccc.int/s/Validation/DB/SPUC8QQ81KXBDXMM37EZGU2YYJH6D9/view.html,,
3252,Hedcor Tudaya 1,Asia,Philippines,Philippines,Philippines,3.25,6.967565333,125.3241013,U,2012,2014,http://cdm.unfccc.int/s/DB/TUEV-RHEIN1365733465.56/view,,
3253,Hedcor Tudaya 1B,Asia,Philippines,Philippines,Philippines,3.25,6.968660833,125.3230058,U,2012,2014,http://cdm.unfccc.int/s/DB/TUEV-RHEIN1365733465.56/view,,
3254,Gualaquita,North America,Panama,Southern Central America,Southern Central America,3.34,8.56875,-82.22008814,P,,,Government of Panama,,
3255,Tepelena,Europe,Albania,West Adriatic Sea / Black Sea / Greece Coast,Adriatic Sea - Greece - Black Sea Coast,3.42,40.30625,20.01594,P,2014,,http://cdm.unfccc.int/s/Validation/DB/SQZ50BBN7P39UZFJBQN80C5PQ2ERCM/view.html,,
3256,Kraljuscica 1,Europe,Bosnia and Herzegovina,West Adriatic Sea / Black Sea / Greece Coast,"Black Sea, South Coast",3.47,41.64375,42.136931,U,2011,2014,http://cdm.unfccc.int/s/DB/RINA1351524874.43/view,,
3257,Youyang Xiaoxianjing,Asia,China,Yangtze Basin,Yangtze,3.6,29.31041667,108.9770833,U,2012,2014,https://cdm.unfccc.int/s/DB/RINA1341418329.72/view,,
3258,Colorado,North America,Panama,Southern Central America,Southern Central America,3.7,8.821997737,-82.7238356,P,,,Government of Panama,,
3259,Planetas Ii,North America,Panama,Southern Central America,Southern Central America,3.73,8.500848103,-82.40625,U,,,Government of Panama,,
3260,Nam Cau 2,Asia,Vietnam,Hong Basin,Hong (Red River),3.75,22.4137265,102.8112735,U,,2014,http://cdm.unfccc.int/s/DB/KEMCO1342584452.49/view,,
3261,Dak Glun 2 And 3,Asia,Vietnam,Vietnam Coast,"Viet Nam, Coast",3.9,12.1209515,107.4084515,U,2012,2014,http://cdm.unfccc.int/s/DB/SQS1343046238.71/view,,
3262,Kirkoswald,Asia,Sri Lanka,Sri Lanka,Sri Lanka,4,6.817281667,80.65355167,U,,2014,http://cdm.unfccc.int/Projects/Validation/DB/FL4ALBWCKL159WXER0ZD7MPFA3SWD1/view.html,,
3263,Eclipse Falls,South America,Guyana,Atlantic North Coast,"Northeast South America, South Atlantic Coast",4,7.610416667,-60.03958333,P,,,http://www.gea.gov.gy/energy-development/hydropower,,
3264,Monte Cristo,North America,Nicaragua,Southern Central America,Southern Central America,4,13.41669495,-86.09169495,P,,,Gov Nicaragua,,
3265,Molinos De Agua 2,South America,Chile,Pacific Coast,"South Chile, Pacific Coast",4.08,-37.143624,-71.84375,U,2012,2015,http://cdm.unfccc.int/s/Validation/DB/YY5H9IT7LNWX8AFGWHJV81LD9T4RDX/view.html,,
3266,Asturias,North America,Panama,Southern Central America,Southern Central America,4.1,8.678069131,-82.58541667,P,,,Government of Panama,,
3267,Potrerillos,North America,Panama,Southern Central America,Southern Central America,4.17,8.576699489,-82.19830051,P,,,Government of Panama,,
3268,La Rapida,South America,Argentina,La Plata Basin,La Plata,4.28,-24.18958333,-65.29513,U,2011,2014,http://cdm.unfccc.int/search?q=La+rapida,,
3269,Cerro Viejo,North America,Panama,Southern Central America,Southern Central America,4.28,8.327083333,-81.17291667,P,,,Government of Panama,,
3270,Nyagak Iii,Africa,Uganda,Nile Basin,Nile,4.36,2.449945,30.98125,P,,2018,http://en.wikipedia.org/wiki/List_of_power_stations_in_Uganda,http://www.hydroworld.com/articles/2013/01/uganda-seeks-geotechnical-consultants-for-436-mw-nyagak-3-mini-h.html,
3271,Himachal Pradesh 2,Asia,India,Indus Basin,Indus,4.5,32.626147,76.17708333,U,2012,2015,http://cdm.unfccc.int/s/Validation/DB/RNA099S2IZE9J81EHG1UY5ZMJ199VU/view.html,,
3272,Palor Ii,Asia,India,Ganges / Brahmaputra Basin,Ganges - Bramaputra,4.5,30.7425795,77.4550795,U,2012,2015,https://cdm.unfccc.int/s/DB/LRQA%20Ltd1339084523.53/view,,
3273,Siul-Baroti,Asia,India,Indus Basin,Indus,4.5,32.74375,76.089156,U,2012,2014,http://cdm.unfccc.int/s/Validation/DB/BOWWMH7VAIXUJHOGXXBN3F6A6QRW6L/view.html,,
3274,Tizingal,North America,Panama,Southern Central America,Southern Central America,4.5,8.802083333,-82.68134813,P,,,Government of Panama,,
3275,Kraljuscica 2,Europe,Bosnia and Herzegovina,West Adriatic Sea / Black Sea / Greece Coast,Adriatic Sea - Greece - Black Sea Coast,4.52,43.73065567,17.93482234,U,2011,2014,http://cdm.unfccc.int/s/DB/RINA1351524874.43/view,,
3276,Murdhari,Europe,Albania,West Adriatic Sea / Black Sea / Greece Coast,Adriatic Sea - Greece - Black Sea Coast,4.8,41.23958333,20.000306,U,2011,2015,http://cdm.unfccc.int/s/Validation/DB/S10XAIW29J08VRCWMF8HDYZ4JTKRAD/view.html,,
3277,La Huaca,North America,Panama,Southern Central America,Southern Central America,4.97,8.437925435,-80.75625,U,,,Government of Panama,,
3278,Sidalong 3,Asia,China,Gobi Interior,Gobi Interior,5,38.45208333,99.9083,U,2014,2014,https://cdm.unfccc.int/s/DB/JCI1350020498.43/view,,
3279,Shidongkou,Asia,China,Yangtze Basin,Yangtze,5,32.12291667,107.332642,U,2011,2015,https://cdm.unfccc.int/s/DB/TUEV-RHEIN1354780112.43/history,,
3280,Gramang,Asia,India,Indus Basin,Indus,5,32.16458333,76.90208333,U,2012,2014,http://cdm.unfccc.int/s/DB/SGS-UKL1359366699.84/view,,
3281,El Diamante,North America,Nicaragua,Southern Central America,Southern Central America,5,12.94942083,-85.64525417,U,2012,2014,http://cdm.unfccc.int/s/Validation/DB/7SWN51H3NOU9KIO80AZ2OF01WIKO3V/view.html,,
3282,Dak Mi 1-1A Sub Dam,Asia,Vietnam,Vietnam Coast,"Viet Nam, Coast",5,15.17741317,107.7940798,U,2013,2015,http://cdm.unfccc.int/s/Validation/DB/NKUJZ9BZ1W2EUHL3FQVXEETLAAJXWL/view.html,,
3283,Nyagak Ii,Africa,Uganda,Nile Basin,Nile,5,2.500028,30.98958333,P,,2017,http://en.wikipedia.org/wiki/List_of_power_stations_in_Uganda,Benedict Okethwengu,
3284,Waki,Africa,Uganda,Nile Basin,Nile,5,1.766116,31.36875,P,,2018,http://en.wikipedia.org/wiki/List_of_power_stations_in_Uganda,http://pdf.usaid.gov/pdf_docs/PNACB843.pdf,
3285,El Ayote,North America,Nicaragua,Southern Central America,Southern Central America,5,12.26003325,-84.58125,P,,,Gov Nicaragua,,
3286,El Tigre,North America,Nicaragua,Southern Central America,Southern Central America,5,13.10811726,-85.75625,P,,,Gov Nicaragua,,
3287,Los Laureles,North America,Honduras,Southern Central America,Southern Central America,5.2,15.48899417,-87.21933917,U,2010,2014,http://cdm.unfccc.int/s/Validation/DB/O1JU2IK4U8173QY7OPQUA0GXSLP8SE/view.html,,
3288,Pao Cu Sang,Asia,Vietnam,Hong Basin,Hong (Red River),5.25,21.34791667,104.3020833,U,2013,2015,http://cdm.unfccc.int/s/DB/SQS1343206629.84/view,,
3289,Pao Cu Sang Dam 2,Asia,Vietnam,Hong Basin,Hong (Red River),5.25,21.35070483,104.3090382,U,2013,2014,http://cdm.unfccc.int/s/DB/SQS1343206629.84/view,,
3290,Salto Bosayan - El Tortuguero,North America,Nicaragua,Southern Central America,Southern Central America,5.5,12.76618682,-84.20047985,P,,,Gov Nicaragua,,
3291,Bixi,Asia,China,Yangtze Basin,Yangtze,5.6,32.06041667,107.362761,U,2011,2014,https://cdm.unfccc.int/s/DB/TUEV-RHEIN1354780112.43/history,,
3292,Rwimi,Africa,Uganda,Nile Basin,Nile,5.6,0.390055,30.18125,P,,2018,http://en.wikipedia.org/wiki/List_of_power_stations_in_Uganda,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2014/02/11/000442464_20140211115341/Rendered/INDEX/E44440V10AFR0E00Box382146B00PUBLIC0.txt,
3293,Cañazas,North America,Panama,Southern Central America,Southern Central America,5.94,8.356045987,-81.22312068,P,,,Government of Panama,,
3294,Perunthenaruvi,Asia,India,India South Coast,India South Coast,6,9.411263333,76.88040333,U,2011,2015,https://cdm.unfccc.int/s/Validation/DB/XAYKDONYFGATSE320CC67MQDUVYSFA/view.html,,
3295,Thien Nam 3,Asia,Vietnam,Hong Basin,Hong (Red River),6,22.28289683,103.6412302,U,2012,2014,http://cdm.unfccc.int/s/DB/TUEV-RHEIN1351061954.17/view,,
3296,Acla Ii,North America,Panama,Southern Central America,Southern Central America,6,8.68915,-82.40208333,P,,,Government of Panama,,
3297,Palmira,North America,Panama,Southern Central America,Southern Central America,6.03,8.689951272,-82.29828461,P,,,Government of Panama,,
3298,Caldera,North America,Panama,Southern Central America,Southern Central America,6.11,8.61875,-82.3588146,P,,,Government of Panama,,
3299,Cerro La Mina,North America,Panama,Southern Central America,Southern Central America,6.12,8.366610024,-81.18327669,P,,,Government of Panama,,
3300,Alazan,South America,Ecuador,Amazon Basin,Amazon,6.23,-2.572916667,-78.657156,U,2011,2015,http://cdm.unfccc.int/search?q=Alazan,,
3301,Bajos Del Totuma,North America,Panama,Southern Central America,Southern Central America,6.3,8.837083505,-82.7129165,P,,,Government of Panama,,
3302,Gariché,North America,Panama,Southern Central America,Southern Central America,6.47,8.66745064,-82.68958333,P,,,Government of Panama,,
3303,Maziba,Africa,Uganda,Nile Basin,Nile,6.5,-1.31875,30.08295733,P,,2016,http://en.wikipedia.org/wiki/List_of_power_stations_in_Uganda,http://www.carboncheck.co.za/projects/33%20Spear/Large%20Scale%20SPEAR%20Maziba%20CPA%20DD%20v04_GSC.pdf,
3304,Nengo Bridge,Africa,Uganda,Nile Basin,Nile,6.5,-0.814583333,29.83337,P,,2018,http://en.wikipedia.org/wiki/List_of_power_stations_in_Uganda,,
3305,Ojo De Agua,North America,Panama,Southern Central America,Southern Central America,6.5,8.589583333,-80.62625916,P,,,Government of Panama,,
3306,Chuspa,North America,Panama,Southern Central America,Southern Central America,6.66,8.637384588,-82.57928208,P,,,Government of Panama,,
3307,Cuesta De Piedra,North America,Panama,Southern Central America,Southern Central America,6.78,8.636631897,-82.59496523,P,,,Government of Panama,,
3308,Song Cho 2 Hydro Power,Asia,Vietnam,Vietnam Coast,"Viet Nam, Coast",7,12.31455217,108.9062812,U,2013,2014,http://cdm.unfccc.int/s/DB/RWTUV1355830884.05/view,,
3309,Dak Glun 3,Asia,Vietnam,Vietnam Coast,"Viet Nam, Coast",7.1,12.09007083,107.3484042,U,2012,2014,http://cdm.unfccc.int/s/DB/SQS1343046238.71/view,,
3310,San Antonio,South America,Ecuador,Amazon Basin,Amazon,7.19,-2.586524,-78.625976,U,2011,2015,http://cdm.unfccc.int/s/DB/RWTUV1373279486.89/view ( Mazar-DudasBundledHydropowerProject),,
3311,Dudas,South America,Ecuador,Amazon Basin,Amazon,7.43,-2.63125,-78.626068,U,2011,2014,http://cdm.unfccc.int/s/DB/RWTUV1373279486.89/view ( Mazar-DudasBundledHydropowerProject),,
3312,Dak Pring,Asia,Vietnam,Vietnam Coast,"Viet Nam, Coast",7.5,15.618367,107.5520833,U,,2015,http://cdm.unfccc.int/s/Validation/DB/YCXVH0MV4B99HCT2KBGDOCDN58LTFX/view.html,,
3313,Cuchilla,North America,Panama,Southern Central America,Southern Central America,7.62,8.688720958,-82.40208333,P,,,Government of Panama,,
3314,Alto Caldera,North America,Panama,Southern Central America,Southern Central America,7.8,8.822448317,-82.47244832,P,,,Government of Panama,,
3315,Caña Blanca,North America,Panama,Southern Central America,Southern Central America,7.85,8.576699489,-82.19830051,P,,,Government of Panama,,
3316,Chiriquí,North America,Panama,Southern Central America,Southern Central America,7.92,8.689951272,-82.29828461,P,,,Government of Panama,,
3317,Yiliang Baishuijiang Wenjiao,Asia,China,Yangtze Basin,Yangtze,8,27.77708333,104.576429,U,2013,2014,http://cdm.unfccc.int/s/DB/TECO1350018104.86/view,,
3318,Dong Ngai,Asia,Vietnam,Hong Basin,Hong (Red River),8,21.44544,104.5604167,U,2013,2014,http://cdm.unfccc.int/s/DB/RWTUV1352813129.87/view,,
3319,Gariché 2-3,North America,Panama,Southern Central America,Southern Central America,8,8.608467711,-82.70208333,P,,,Government of Panama,,
3320,Tudaya 2,Asia,Philippines,Philippines,Philippines,8.14,6.939583333,125.439929,U,2012,2015,http://cdm.unfccc.int/s/DB/TUEV-RHEIN1365733465.56/view,,
3321,Remigio Rojas,North America,Panama,Southern Central America,Southern Central America,8.6,8.689583333,-82.46977096,P,,,Government of Panama,,
3322,La Cordillera,North America,Panama,Southern Central America,Southern Central America,8.91,8.243240411,-81.05574041,P,,,Government of Panama,,
3323,Gries,Europe,Austria,Danube,Danube,9,47.28541667,12.876906,P,2015,2017,http://www.verbund.com/pp/en/run-of-river-power-plant/gries,,
3324,Orissa,Asia,India,Godavari Basin,Godavari,9,18.33958333,82.774404,U,2011,2015,http://cdm.unfccc.int/s/Validation/DB/OVU24XMBOSK26RTPWIG652WR4H3M87/view.html,,
